ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
792806,65+,male,majority,30y+,high school,upper class,,1,before 2015,1,1,32765,9000,sedan,11,2,1,0
737363,40-64,male,majority,20-29y,none,working class,0.530318692,1,before 2015,0,1,32765,8000,sedan,9,0,1,1
766772,26-39,female,majority,10-19y,high school,working class,0.345672446,0,before 2015,0,1,10238,16000,sedan,0,0,0,1
835087,26-39,female,majority,10-19y,none,poverty,0.429314107,0,before 2015,0,1,32765,7000,sedan,3,0,0,0
400274,26-39,male,majority,10-19y,university,working class,0.366542141,1,before 2015,0,1,10238,14000,sedan,0,0,4,0
671956,40-64,male,majority,20-29y,high school,poverty,0.324631671,0,before 2015,1,1,92101,8000,sedan,1,1,1,0
418792,26-39,male,majority,10-19y,university,upper class,0.703516416,0,after 2015,1,1,92101,9000,sedan,3,0,1,0
155120,65+,female,majority,20-29y,university,upper class,0.642647082,1,before 2015,0,1,32765,10000,sedan,2,0,0,0
259475,65+,male,majority,10-19y,high school,middle class,0.460289813,1,before 2015,1,1,10238,10000,sedan,0,2,4,0
906864,40-64,male,majority,20-29y,none,upper class,,1,after 2015,1,1,10238,11000,sedan,1,1,5,0
559394,40-64,female,majority,10-19y,university,middle class,0.361905945,1,before 2015,1,1,10238,12000,sedan,1,0,1,0
981622,26-39,female,majority,0-9y,none,poverty,0.445251052,0,before 2015,1,1,10238,,sedan,0,0,0,1
120206,26-39,female,majority,0-9y,high school,working class,0.469101542,1,before 2015,0,1,10238,12000,sedan,0,0,0,0
430410,26-39,female,majority,10-19y,university,middle class,0.545803638,1,before 2015,0,1,10238,11000,sedan,1,1,0,0
740173,26-39,male,minority,0-9y,high school,poverty,0.174759245,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
454809,26-39,male,majority,0-9y,university,middle class,0.428080326,0,before 2015,1,1,10238,7000,sedan,0,0,0,1
68359,26-39,female,majority,10-19y,high school,middle class,0.635764007,0,before 2015,0,0,10238,17000,sedan,1,0,1,1
616854,65+,female,majority,30y+,university,upper class,0.6348843,1,before 2015,1,1,10238,10000,sports car,5,0,4,0
856243,26-39,female,majority,10-19y,high school,middle class,0.332753731,1,before 2015,0,0,32765,12000,sedan,3,0,1,0
105199,26-39,male,majority,10-19y,university,middle class,0.56079591,1,before 2015,0,1,10238,9000,sedan,2,0,1,0
526996,40-64,female,majority,10-19y,high school,upper class,0.633392666,1,before 2015,0,1,10238,16000,sedan,1,0,0,1
813125,26-39,female,majority,10-19y,high school,middle class,,1,before 2015,0,0,32765,17000,sedan,1,0,0,0
734032,65+,male,majority,30y+,high school,upper class,,1,after 2015,1,1,10238,10000,sedan,5,0,6,0
250494,26-39,male,majority,10-19y,high school,working class,,0,before 2015,0,1,10238,9000,sedan,2,0,5,1
466227,65+,female,minority,30y+,high school,upper class,0.784731309,1,before 2015,1,0,10238,13000,sedan,2,0,0,0
504598,40-64,female,majority,20-29y,high school,middle class,0.502373184,0,after 2015,1,0,10238,9000,sedan,4,0,8,0
146776,40-64,male,majority,20-29y,none,middle class,0.579045593,0,before 2015,1,0,32765,10000,sedan,4,0,5,0
774073,40-64,female,majority,10-19y,university,upper class,0.416311956,1,after 2015,0,1,10238,13000,sedan,0,0,1,0
299437,40-64,female,majority,0-9y,university,upper class,0.503349492,1,before 2015,1,1,32765,6000,sedan,0,0,0,1
665048,65+,female,majority,30y+,university,upper class,0.579712245,1,after 2015,1,1,10238,,sedan,2,0,4,0
766507,40-64,female,majority,20-29y,none,poverty,0.357810771,0,before 2015,0,1,10238,10000,sedan,1,0,3,0
340297,26-39,male,majority,10-19y,university,upper class,0.580344124,1,before 2015,0,1,32765,,sedan,2,0,1,0
662288,26-39,female,minority,10-19y,none,middle class,0.371607036,1,after 2015,1,1,32765,4000,sedan,4,0,2,0
277842,16-25,female,majority,0-9y,high school,poverty,0.502622773,1,before 2015,1,0,10238,10000,sedan,0,0,0,0
103815,40-64,male,majority,20-29y,university,working class,0.331569896,0,after 2015,1,1,10238,8000,sedan,4,0,6,0
794384,40-64,male,majority,20-29y,none,working class,0.410647822,1,before 2015,0,1,32765,10000,sedan,7,0,1,0
567883,26-39,female,majority,0-9y,high school,poverty,0.326539889,0,before 2015,0,0,32765,16000,sedan,0,0,0,1
85670,26-39,female,majority,10-19y,university,upper class,0.687398037,1,after 2015,1,1,10238,12000,sedan,0,0,0,0
77873,40-64,male,minority,0-9y,university,upper class,0.558685491,1,after 2015,1,1,10238,10000,sedan,0,0,0,0
618204,40-64,female,majority,20-29y,high school,middle class,0.558686825,0,before 2015,1,1,32765,7000,sedan,4,1,0,0
775407,26-39,female,majority,10-19y,university,upper class,0.549447917,1,before 2015,1,0,10238,11000,sedan,2,0,0,0
529581,40-64,male,majority,10-19y,university,upper class,0.638559498,0,after 2015,0,1,32765,14000,sedan,2,0,0,0
781385,26-39,male,majority,10-19y,high school,working class,0.327519165,1,before 2015,0,1,10238,14000,sedan,2,1,0,1
837125,26-39,female,majority,10-19y,none,poverty,0.364494933,0,before 2015,1,1,32765,10000,sedan,1,0,3,1
360059,16-25,male,majority,0-9y,none,middle class,0.556236448,0,before 2015,0,0,32765,11000,sedan,0,0,0,1
202816,65+,female,majority,30y+,none,upper class,,1,after 2015,1,0,92101,12000,sports car,1,1,1,1
163095,40-64,female,majority,20-29y,high school,working class,0.42437905,1,before 2015,1,1,10238,6000,sedan,2,0,3,0
116313,65+,male,majority,30y+,university,upper class,,1,after 2015,0,0,32765,,sedan,3,3,2,0
770770,26-39,male,majority,10-19y,university,upper class,0.565906839,1,before 2015,1,1,32765,10000,sedan,5,1,1,0
470927,65+,female,majority,30y+,university,upper class,0.636612017,1,before 2015,0,0,10238,13000,sedan,4,0,0,0
675854,26-39,female,majority,10-19y,none,poverty,0.63144243,1,before 2015,0,1,10238,15000,sedan,0,0,0,0
129731,40-64,male,majority,10-19y,university,upper class,0.58870368,1,before 2015,1,1,10238,13000,sedan,2,0,2,0
443940,26-39,female,majority,10-19y,none,working class,0.43172798,1,before 2015,1,1,10238,13000,sedan,0,0,0,0
748317,26-39,male,minority,10-19y,high school,poverty,0.309544085,0,before 2015,0,0,32765,13000,sedan,1,0,1,1
175971,26-39,female,majority,10-19y,none,poverty,0.278515259,0,before 2015,0,0,10238,14000,sedan,1,0,0,1
263808,16-25,female,majority,0-9y,none,poverty,0.450212945,1,before 2015,0,0,10238,11000,sedan,0,0,0,0
299771,26-39,female,majority,10-19y,university,middle class,,1,before 2015,0,0,32765,13000,sedan,2,0,0,0
176669,26-39,male,majority,10-19y,university,upper class,0.565344598,1,before 2015,1,0,10238,,sedan,0,1,1,0
939330,26-39,female,majority,0-9y,none,working class,,1,before 2015,0,1,10238,8000,sedan,0,0,0,0
777367,26-39,female,majority,10-19y,none,poverty,0.246744343,0,before 2015,0,0,10238,14000,sedan,0,0,0,0
766499,40-64,female,majority,20-29y,university,upper class,0.315091374,1,before 2015,1,1,32765,8000,sedan,0,1,1,0
787125,16-25,male,majority,0-9y,high school,poverty,0.298873747,1,before 2015,0,1,10238,11000,sedan,0,0,0,0
191160,26-39,female,majority,10-19y,university,poverty,0.357422376,0,before 2015,0,0,10238,13000,sports car,0,0,0,0
861216,65+,male,minority,10-19y,high school,upper class,0.765944919,1,before 2015,1,1,10238,12000,sedan,0,1,0,0
611006,65+,female,majority,20-29y,high school,middle class,0.557529637,1,before 2015,1,1,10238,11000,sedan,1,0,2,0
584251,26-39,male,majority,10-19y,university,middle class,0.518596363,1,before 2015,0,1,10238,,sedan,2,0,1,1
59461,26-39,female,majority,10-19y,high school,working class,0.476556912,0,before 2015,0,1,32765,12000,sports car,2,0,0,1
156777,65+,female,majority,0-9y,none,middle class,0.478760756,1,before 2015,0,0,10238,17000,sedan,0,0,0,0
527067,26-39,female,majority,10-19y,high school,middle class,0.579613977,1,before 2015,0,1,10238,11000,sedan,0,0,0,0
827537,26-39,female,minority,0-9y,none,working class,0.549651755,0,before 2015,0,1,32765,12000,sedan,0,0,0,1
908684,26-39,female,majority,10-19y,high school,working class,0.340487271,0,before 2015,0,1,32765,10000,sedan,1,1,0,1
740845,16-25,female,majority,0-9y,high school,poverty,0.325744163,0,before 2015,0,0,32765,11000,sedan,0,0,0,0
420721,40-64,male,minority,20-29y,none,middle class,0.472375887,1,before 2015,1,1,10238,10000,sports car,4,0,3,0
232069,26-39,female,majority,10-19y,university,upper class,,0,after 2015,1,1,92101,12000,sedan,1,0,0,1
182414,26-39,female,majority,10-19y,none,poverty,0.205078398,0,before 2015,0,1,10238,,sedan,3,0,0,1
698178,16-25,male,majority,0-9y,high school,middle class,,0,before 2015,0,0,10238,15000,sedan,0,0,0,1
647092,16-25,male,majority,0-9y,university,poverty,0.332213842,0,before 2015,0,0,92101,21000,sedan,0,0,0,1
619912,26-39,female,majority,10-19y,university,upper class,0.620105797,1,after 2015,0,1,10238,12000,sports car,0,0,0,0
793826,16-25,female,majority,0-9y,university,working class,0.506784718,0,after 2015,0,1,10238,,sedan,0,0,0,0
788787,40-64,female,minority,20-29y,none,middle class,0.513233413,1,before 2015,0,1,10238,14000,sedan,3,0,2,0
902302,26-39,male,majority,10-19y,university,middle class,0.534988467,1,before 2015,1,1,10238,10000,sedan,2,0,3,0
930549,26-39,male,majority,0-9y,none,poverty,0.302691829,1,before 2015,1,1,32765,,sedan,0,0,0,1
861586,16-25,female,minority,0-9y,high school,middle class,0.559704177,0,before 2015,0,0,92101,16000,sedan,0,0,0,1
731595,65+,male,majority,10-19y,university,upper class,0.674294238,1,after 2015,1,1,32765,6000,sedan,2,0,2,0
790558,26-39,female,majority,10-19y,university,middle class,0.517982493,1,after 2015,1,0,10238,16000,sedan,0,0,0,0
568507,40-64,female,majority,20-29y,university,upper class,0.679074316,1,after 2015,0,1,10238,13000,sedan,1,0,3,0
387039,40-64,female,majority,20-29y,none,upper class,0.871675452,1,after 2015,1,1,10238,,sedan,0,0,2,0
47785,26-39,female,minority,10-19y,none,working class,0.470239843,0,before 2015,0,1,32765,,sedan,2,0,0,1
3626,40-64,female,majority,20-29y,university,upper class,0.560818557,1,after 2015,1,1,10238,11000,sedan,1,0,1,0
134429,16-25,female,majority,0-9y,none,poverty,0.280709199,0,before 2015,1,1,10238,10000,sedan,0,0,0,0
712048,26-39,male,minority,10-19y,high school,middle class,0.524602612,1,before 2015,1,1,32765,6000,sedan,5,1,2,0
22326,16-25,female,majority,0-9y,high school,poverty,0.369616116,0,before 2015,0,0,32765,15000,sedan,0,0,0,1
139099,40-64,female,majority,20-29y,university,middle class,0.545143781,1,before 2015,1,1,10238,14000,sedan,2,0,2,0
21651,26-39,male,majority,10-19y,none,poverty,0.362350351,0,before 2015,0,0,10238,14000,sedan,3,0,1,0
43968,26-39,female,majority,10-19y,none,poverty,0.376447451,1,before 2015,1,0,10238,14000,sedan,0,0,0,0
318019,26-39,female,majority,10-19y,high school,middle class,0.508264859,1,before 2015,1,1,10238,8000,sedan,1,0,0,0
739524,26-39,female,majority,0-9y,university,upper class,0.650028822,1,before 2015,0,0,32765,11000,sedan,0,0,0,1
270610,65+,female,majority,30y+,high school,upper class,0.551694031,1,after 2015,0,0,92101,18000,sedan,1,0,0,0
686900,26-39,female,majority,10-19y,university,working class,0.49924731,0,before 2015,0,0,10238,17000,sedan,0,0,1,1
625722,65+,female,majority,30y+,university,upper class,0.661076268,1,after 2015,1,1,10238,9000,sedan,7,0,3,0
849572,26-39,female,majority,0-9y,university,upper class,,1,after 2015,0,0,10238,16000,sedan,0,0,0,0
126139,16-25,female,majority,0-9y,high school,working class,0.515373731,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
860684,65+,male,majority,30y+,university,upper class,0.654133506,0,before 2015,1,1,32765,10000,sedan,13,3,4,0
907988,40-64,female,majority,10-19y,high school,upper class,0.754504242,1,before 2015,1,1,32765,8000,sedan,0,0,2,0
918188,16-25,female,majority,0-9y,university,working class,0.427089491,0,after 2015,0,1,10238,14000,sedan,0,0,0,1
403072,40-64,male,majority,20-29y,none,working class,0.411395046,1,before 2015,0,0,10238,13000,sedan,2,1,3,0
467914,16-25,male,majority,0-9y,none,working class,0.478030459,0,before 2015,0,0,21217,16000,sedan,0,0,0,1
673116,40-64,female,majority,10-19y,high school,upper class,0.566134527,1,before 2015,1,1,10238,9000,sedan,0,1,0,0
824733,65+,female,majority,30y+,university,upper class,0.637477502,1,after 2015,1,1,32765,8000,sedan,7,0,1,0
343671,65+,male,majority,30y+,university,upper class,0.516006341,1,after 2015,1,1,32765,10000,sedan,7,1,2,0
842935,26-39,male,majority,10-19y,none,poverty,0.425281099,0,before 2015,0,1,10238,11000,sedan,4,0,4,1
564302,26-39,female,minority,10-19y,high school,poverty,0.583820765,0,before 2015,1,1,10238,11000,sedan,1,0,0,0
219884,26-39,female,majority,10-19y,university,middle class,,1,before 2015,1,1,10238,14000,sedan,1,0,0,0
235336,65+,female,majority,30y+,university,upper class,0.874035309,1,before 2015,1,1,10238,10000,sedan,0,1,1,0
612315,26-39,male,majority,0-9y,none,working class,0.248479045,1,before 2015,1,1,10238,7000,sedan,0,0,0,0
391244,40-64,male,minority,0-9y,high school,upper class,0.731714658,1,after 2015,0,0,10238,12000,sedan,0,0,0,0
759327,16-25,male,majority,0-9y,university,middle class,0.41585567,1,after 2015,0,0,10238,,sedan,0,0,0,0
658776,65+,male,majority,10-19y,university,upper class,0.457546136,1,before 2015,1,1,10238,9000,sedan,1,0,2,0
568092,16-25,male,majority,0-9y,none,poverty,0.256917245,0,before 2015,0,0,10238,,sedan,0,0,0,1
111628,40-64,female,majority,0-9y,university,upper class,0.692122414,0,before 2015,1,1,10238,7000,sedan,0,0,0,0
535459,26-39,male,minority,10-19y,high school,middle class,0.600731876,1,after 2015,0,0,10238,17000,sedan,2,0,1,0
405770,40-64,male,majority,20-29y,university,upper class,0.482390598,1,after 2015,1,1,10238,12000,sedan,2,0,1,0
489066,65+,male,minority,30y+,university,upper class,,1,before 2015,1,1,92101,9000,sedan,8,0,4,0
341868,40-64,male,majority,10-19y,high school,upper class,0.555018213,1,before 2015,0,1,10238,12000,sedan,1,1,1,0
941091,40-64,female,majority,0-9y,university,upper class,,1,before 2015,1,1,10238,8000,sedan,0,0,0,1
170745,40-64,female,majority,20-29y,university,upper class,0.605798717,1,after 2015,1,1,10238,9000,sedan,1,0,0,0
753424,26-39,male,majority,10-19y,none,working class,0.363072961,0,before 2015,0,0,10238,9000,sedan,3,0,1,0
230311,26-39,male,majority,10-19y,university,upper class,0.704968454,1,after 2015,1,0,10238,13000,sedan,0,0,0,0
625639,26-39,male,majority,10-19y,university,upper class,0.685957767,1,before 2015,1,1,10238,10000,sedan,1,2,1,0
934436,26-39,male,majority,10-19y,high school,working class,0.398773484,1,before 2015,0,1,10238,10000,sedan,0,0,0,1
544253,65+,male,majority,30y+,university,upper class,0.602440046,1,before 2015,0,1,10238,14000,sedan,3,0,5,0
537328,26-39,male,majority,10-19y,university,upper class,0.583057083,1,after 2015,1,1,10238,12000,sedan,0,0,1,0
31615,40-64,male,majority,10-19y,high school,middle class,0.554380522,0,before 2015,1,1,10238,10000,sedan,0,0,1,0
703128,26-39,female,majority,10-19y,high school,upper class,0.708826711,0,after 2015,1,1,10238,9000,sedan,2,0,0,0
14090,26-39,male,majority,10-19y,university,working class,,0,before 2015,0,1,32765,6000,sedan,6,1,2,1
73809,26-39,male,majority,0-9y,university,middle class,,0,before 2015,0,1,10238,11000,sedan,0,0,0,1
208345,26-39,female,majority,10-19y,university,upper class,0.530690779,0,after 2015,0,0,10238,17000,sedan,0,0,3,1
435832,40-64,male,majority,20-29y,university,middle class,0.459588364,0,before 2015,1,1,32765,8000,sedan,7,0,1,0
622531,65+,female,majority,30y+,university,upper class,0.590840401,1,after 2015,0,1,10238,12000,sedan,2,1,2,0
17593,40-64,male,minority,20-29y,none,working class,0.410266515,1,after 2015,0,1,10238,10000,sedan,5,1,2,0
578094,16-25,male,majority,0-9y,none,poverty,,0,before 2015,0,1,10238,12000,sedan,0,0,0,1
715744,26-39,male,majority,10-19y,university,upper class,0.455190617,0,before 2015,1,1,10238,9000,sedan,1,0,2,0
545826,16-25,male,majority,0-9y,high school,poverty,0.307167549,0,before 2015,0,1,10238,,sedan,0,0,0,1
836376,65+,male,minority,30y+,high school,upper class,0.709876178,1,after 2015,0,1,10238,11000,sports car,2,1,1,0
854492,16-25,male,majority,0-9y,high school,working class,0.489294461,0,before 2015,1,0,10238,17000,sedan,0,0,0,1
603262,26-39,female,majority,10-19y,none,poverty,0.298935152,0,before 2015,1,1,10238,12000,sedan,0,0,0,0
813337,16-25,female,majority,0-9y,high school,upper class,0.622823806,1,before 2015,0,0,32765,11000,sports car,0,0,0,1
27698,26-39,male,majority,10-19y,university,upper class,0.513186592,1,before 2015,1,1,10238,15000,sedan,2,0,2,0
737710,65+,female,majority,30y+,university,upper class,0.521188253,1,before 2015,1,0,32765,11000,sedan,5,0,0,0
898932,26-39,male,majority,10-19y,university,upper class,0.658341303,1,after 2015,1,1,10238,10000,sedan,1,0,0,0
611067,26-39,female,majority,10-19y,high school,middle class,0.500708467,0,before 2015,1,0,10238,13000,sedan,0,0,0,0
238221,26-39,female,majority,10-19y,university,upper class,0.613590206,1,after 2015,0,1,10238,14000,sedan,0,0,1,0
703481,40-64,male,majority,0-9y,none,poverty,0.319759226,0,before 2015,0,1,10238,13000,sedan,0,0,0,1
283173,40-64,male,majority,20-29y,university,upper class,0.527941968,1,after 2015,1,1,10238,8000,sedan,3,1,3,0
843469,16-25,male,minority,0-9y,high school,poverty,0.46556955,1,before 2015,0,1,10238,13000,sedan,0,0,0,1
802405,26-39,female,majority,10-19y,university,middle class,0.454254928,1,before 2015,1,1,10238,,sedan,0,0,1,0
87160,16-25,male,majority,0-9y,none,poverty,0.406279728,0,before 2015,0,0,10238,,sedan,0,0,0,1
684059,16-25,female,majority,0-9y,high school,poverty,0.477837379,0,before 2015,0,1,10238,7000,sedan,0,0,0,1
106834,26-39,male,majority,10-19y,high school,working class,0.494253213,1,before 2015,0,0,32765,10000,sedan,2,1,0,0
415381,40-64,male,majority,20-29y,university,upper class,0.506749939,1,after 2015,1,1,10238,7000,sedan,2,1,2,0
555493,40-64,female,majority,20-29y,high school,upper class,0.595095174,1,after 2015,1,1,32765,7000,sedan,2,0,0,0
474489,16-25,female,majority,0-9y,university,middle class,0.441195993,1,before 2015,0,0,32765,10000,sedan,0,0,0,0
25215,65+,female,minority,0-9y,high school,upper class,0.708900177,1,after 2015,0,1,10238,11000,sedan,0,0,0,0
554574,40-64,female,majority,0-9y,none,working class,,0,before 2015,0,1,32765,10000,sedan,0,0,0,1
829600,26-39,female,majority,10-19y,high school,working class,0.522098675,0,before 2015,0,0,10238,16000,sedan,0,0,1,0
816240,40-64,male,majority,20-29y,university,upper class,0.7322235,1,after 2015,1,1,10238,10000,sedan,1,1,4,0
472441,65+,female,majority,30y+,university,upper class,0.67864036,1,after 2015,0,1,32765,6000,sedan,2,1,2,0
